event_name,location,transaction_id,transaction_date,category,description,paid_by,total_amount_inr,split_type,number_of_people_in_split,split_between,split_details
District Cricket Tournament 2026,"Nagpur, Maharashtra",642d4f58-3f3e-4a39-bde9-68173c9d425f,2026-03-02,Umpire Fees,Umpire payment per match,Chirag Paswan,10243.24,equal,10,Geeta Awasthi|Aditi Bose|Vidya Balan|Ila Arun|Hardik Pandya|Ankit Mittal|Govinda Kumar|Arnav Bose|Pankaj Udhas|Nalini Dixit,"{'Geeta Awasthi': 1024.32, 'Aditi Bose': 1024.32, 'Vidya Balan': 1024.32, 'Ila Arun': 1024.32, 'Hardik Pandya': 1024.32, 'Ankit Mittal': 1024.32, 'Govinda Kumar': 1024.32, 'Arnav Bose': 1024.32, 'Pankaj Udhas': 1024.32, 'Nalini Dixit': 1024.36}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",8c3fd004-614c-4548-a74f-26d08f48bc2b,2026-03-08,Umpire Fees,Scoreboard setup,Govinda Kumar,1966.52,unequal_percentage,2,Hardik Pandya|Arnav Bose,"{'Hardik Pandya': 1146.96, 'Arnav Bose': 819.56}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",3342d188-6528-4f36-88ab-05cf02102f03,2026-03-06,Umpire Fees,Match day refreshments,Charu Lal,6404.77,equal,14,Rahat Fateh|Fatima Sana|Pankaj Udhas|Hardik Pandya|Nalini Dixit|Govinda Kumar|Riya Nair|Charu Lal|Vidya Balan|Chirag Paswan|Aditi Bose|Hariharan Iyer|Nawazuddin Siddiqui|Ankit Mittal,"{'Rahat Fateh': 457.48, 'Fatima Sana': 457.48, 'Pankaj Udhas': 457.48, 'Hardik Pandya': 457.48, 'Nalini Dixit': 457.48, 'Govinda Kumar': 457.48, 'Riya Nair': 457.48, 'Charu Lal': 457.48, 'Vidya Balan': 457.48, 'Chirag Paswan': 457.48, 'Aditi Bose': 457.48, 'Hariharan Iyer': 457.48, 'Nawazuddin Siddiqui': 457.48, 'Ankit Mittal': 457.53}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",59e7d5ed-c252-4198-b2c4-e666d53aa786,2026-03-01,Trophies & Medals,Post-match team dinner,Hariharan Iyer,10648.69,equal,10,Ankit Mittal|Govinda Kumar|Lata Mangeshkar|Ila Arun|Rahat Fateh|Pankaj Udhas|Arnav Bose|Fatima Sana|Geeta Awasthi|Nawazuddin Siddiqui,"{'Ankit Mittal': 1064.87, 'Govinda Kumar': 1064.87, 'Lata Mangeshkar': 1064.87, 'Ila Arun': 1064.87, 'Rahat Fateh': 1064.87, 'Pankaj Udhas': 1064.87, 'Arnav Bose': 1064.87, 'Fatima Sana': 1064.87, 'Geeta Awasthi': 1064.87, 'Nawazuddin Siddiqui': 1064.86}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",c20ce0e4-c480-4678-9877-b19397bc72b1,2026-03-09,Kits & Jerseys,Tournament registration fee,Aditi Bose,6320.44,equal,3,Geeta Dutt|Rahat Fateh|Vidya Balan,"{'Geeta Dutt': 2106.81, 'Rahat Fateh': 2106.81, 'Vidya Balan': 2106.82}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",b0d4cead-73e8-45cd-9860-480125c7ef6b,2026-03-08,Registration Fees,Team bus to venue,Lata Mangeshkar,9012.55,unequal_percentage,7,Fatima Sana|Lata Mangeshkar|Ila Arun|Hardik Pandya|Aditi Bose|Charu Lal|Govinda Kumar,"{'Fatima Sana': 1976.51, 'Lata Mangeshkar': 682.73, 'Ila Arun': 1297.78, 'Hardik Pandya': 1071.88, 'Aditi Bose': 1626.96, 'Charu Lal': 1405.14, 'Govinda Kumar': 951.55}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",64a0fb6e-5584-48fa-b135-4abb3950a871,2026-03-09,Refreshments,Post-match team dinner,Pankaj Udhas,4831.45,equal,10,Rahat Fateh|Geeta Dutt|Pankaj Udhas|Ila Arun|Geeta Awasthi|Riya Nair|Ankit Mittal|Javed Akhtar|Fatima Sana|Arnav Bose,"{'Rahat Fateh': 483.14, 'Geeta Dutt': 483.14, 'Pankaj Udhas': 483.14, 'Ila Arun': 483.14, 'Geeta Awasthi': 483.14, 'Riya Nair': 483.14, 'Ankit Mittal': 483.14, 'Javed Akhtar': 483.14, 'Fatima Sana': 483.14, 'Arnav Bose': 483.19}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",332c0b6e-01b3-436d-9177-0080525e569c,2026-03-04,Kits & Jerseys,Cricket ground booking,Javed Akhtar,2345.11,equal,4,Vidya Balan|Geeta Awasthi|Nalini Dixit|Govinda Kumar,"{'Vidya Balan': 586.28, 'Geeta Awasthi': 586.28, 'Nalini Dixit': 586.28, 'Govinda Kumar': 586.27}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",836e95da-974b-4055-b33a-086e4fbbbc23,2026-03-02,Trophies & Medals,Team bus to venue,Vidya Balan,1089.28,equal,6,Ankit Mittal|Fatima Sana|Vidya Balan|Hardik Pandya|Geeta Awasthi|Geeta Dutt,"{'Ankit Mittal': 181.55, 'Fatima Sana': 181.55, 'Vidya Balan': 181.55, 'Hardik Pandya': 181.55, 'Geeta Awasthi': 181.55, 'Geeta Dutt': 181.53}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",d3ff9db4-cb26-448f-866d-35265f2cbea6,2026-03-06,Travel,Post-match team dinner,Ankit Mittal,9514.35,equal,15,Fatima Sana|Nalini Dixit|Javed Akhtar|Chirag Paswan|Lata Mangeshkar|Vidya Balan|Riya Nair|Ankit Mittal|Arnav Bose|Geeta Awasthi|Aditi Bose|Nawazuddin Siddiqui|Pankaj Udhas|Govinda Kumar|Ila Arun,"{'Fatima Sana': 634.29, 'Nalini Dixit': 634.29, 'Javed Akhtar': 634.29, 'Chirag Paswan': 634.29, 'Lata Mangeshkar': 634.29, 'Vidya Balan': 634.29, 'Riya Nair': 634.29, 'Ankit Mittal': 634.29, 'Arnav Bose': 634.29, 'Geeta Awasthi': 634.29, 'Aditi Bose': 634.29, 'Nawazuddin Siddiqui': 634.29, 'Pankaj Udhas': 634.29, 'Govinda Kumar': 634.29, 'Ila Arun': 634.29}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",734f60e2-2e99-4658-9971-67c54df572d7,2026-03-04,Ground Booking,First aid kit,Javed Akhtar,3280.25,unequal_percentage,6,Vidya Balan|Ila Arun|Pankaj Udhas|Rahat Fateh|Geeta Dutt|Chirag Paswan,"{'Vidya Balan': 1228.41, 'Ila Arun': 522.93, 'Pankaj Udhas': 488.04, 'Rahat Fateh': 195.64, 'Geeta Dutt': 155.2, 'Chirag Paswan': 690.03}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",bdebadb7-f549-4f94-b73c-d72e3cc61cc4,2026-03-10,Registration Fees,Helmet and pads rental,Ila Arun,8681.42,equal,5,Ila Arun|Javed Akhtar|Hardik Pandya|Nawazuddin Siddiqui|Ankit Mittal,"{'Ila Arun': 1736.28, 'Javed Akhtar': 1736.28, 'Hardik Pandya': 1736.28, 'Nawazuddin Siddiqui': 1736.28, 'Ankit Mittal': 1736.3}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",aff8a277-7906-46a8-a678-cb078639dbee,2026-03-03,Ground Booking,Scoreboard setup,Pankaj Udhas,1789.65,equal,7,Aditi Bose|Riya Nair|Fatima Sana|Nalini Dixit|Rahat Fateh|Hariharan Iyer|Geeta Dutt,"{'Aditi Bose': 255.66, 'Riya Nair': 255.66, 'Fatima Sana': 255.66, 'Nalini Dixit': 255.66, 'Rahat Fateh': 255.66, 'Hariharan Iyer': 255.66, 'Geeta Dutt': 255.69}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",b5c46f6a-dfbe-4198-a87b-024cb0f0bf06,2026-03-09,Registration Fees,First aid kit,Geeta Dutt,6319.76,unequal_percentage,10,Vidya Balan|Geeta Dutt|Arnav Bose|Nalini Dixit|Fatima Sana|Javed Akhtar|Lata Mangeshkar|Rahat Fateh|Charu Lal|Pankaj Udhas,"{'Vidya Balan': 558.24, 'Geeta Dutt': 964.47, 'Arnav Bose': 833.4, 'Nalini Dixit': 962.64, 'Fatima Sana': 824.69, 'Javed Akhtar': 848.97, 'Lata Mangeshkar': 42.2, 'Rahat Fateh': 18.09, 'Charu Lal': 1020.5, 'Pankaj Udhas': 246.56}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",ce0effac-28e0-4632-9072-2cf075965bb3,2026-03-07,Equipment,First aid kit,Vidya Balan,3984.66,unequal_percentage,9,Charu Lal|Arnav Bose|Rahat Fateh|Nalini Dixit|Geeta Awasthi|Hariharan Iyer|Aditi Bose|Ila Arun|Javed Akhtar,"{'Charu Lal': 136.59, 'Arnav Bose': 755.91, 'Rahat Fateh': 768.11, 'Nalini Dixit': 611.08, 'Geeta Awasthi': 541.54, 'Hariharan Iyer': 75.42, 'Aditi Bose': 162.17, 'Ila Arun': 226.06, 'Javed Akhtar': 707.78}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",d9780b69-b561-4d90-862c-339d7e5ae6ae,2026-03-09,Refreshments,Cricket ground booking,Geeta Awasthi,9914.34,equal,2,Vidya Balan|Govinda Kumar,"{'Vidya Balan': 4957.17, 'Govinda Kumar': 4957.17}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",7756338a-9b4e-4f8a-9dee-e5bafc96834a,2026-03-02,Refreshments,Scoreboard setup,Vidya Balan,6098.41,unequal_percentage,11,Pankaj Udhas|Hardik Pandya|Aditi Bose|Riya Nair|Vidya Balan|Arnav Bose|Charu Lal|Nawazuddin Siddiqui|Geeta Awasthi|Govinda Kumar|Fatima Sana,"{'Pankaj Udhas': 1053.34, 'Hardik Pandya': 1094.52, 'Aditi Bose': 467.52, 'Riya Nair': 858.03, 'Vidya Balan': 159.18, 'Arnav Bose': 131.29, 'Charu Lal': 879.37, 'Nawazuddin Siddiqui': 767.72, 'Geeta Awasthi': 132.16, 'Govinda Kumar': 436.14, 'Fatima Sana': 119.14}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",fcfd2c2b-740c-423d-8eaf-4040c15fccbe,2026-03-03,Ground Booking,Team jersey printing,Geeta Awasthi,8715.71,equal,9,Hardik Pandya|Javed Akhtar|Nawazuddin Siddiqui|Geeta Dutt|Ankit Mittal|Pankaj Udhas|Chirag Paswan|Arnav Bose|Aditi Bose,"{'Hardik Pandya': 968.41, 'Javed Akhtar': 968.41, 'Nawazuddin Siddiqui': 968.41, 'Geeta Dutt': 968.41, 'Ankit Mittal': 968.41, 'Pankaj Udhas': 968.41, 'Chirag Paswan': 968.41, 'Arnav Bose': 968.41, 'Aditi Bose': 968.43}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",5a08d2d1-6441-45e3-a327-98eaa376e576,2026-03-01,Umpire Fees,First aid kit,Nalini Dixit,5291.09,equal,7,Nalini Dixit|Fatima Sana|Hariharan Iyer|Rahat Fateh|Geeta Dutt|Javed Akhtar|Ila Arun,"{'Nalini Dixit': 755.87, 'Fatima Sana': 755.87, 'Hariharan Iyer': 755.87, 'Rahat Fateh': 755.87, 'Geeta Dutt': 755.87, 'Javed Akhtar': 755.87, 'Ila Arun': 755.87}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",4456e363-6bb2-4154-92f3-8ad5de92daff,2026-03-09,Equipment,Cricket balls and bat tape,Chirag Paswan,2278.42,unequal_percentage,3,Chirag Paswan|Hariharan Iyer|Fatima Sana,"{'Chirag Paswan': 488.44, 'Hariharan Iyer': 649.33, 'Fatima Sana': 1140.65}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",3e76909d-9a58-4226-bff1-dfcee7c39b74,2026-03-01,Travel,Cricket balls and bat tape,Hardik Pandya,7236.61,equal,8,Hardik Pandya|Hariharan Iyer|Nalini Dixit|Arnav Bose|Nawazuddin Siddiqui|Ila Arun|Fatima Sana|Aditi Bose,"{'Hardik Pandya': 904.58, 'Hariharan Iyer': 904.58, 'Nalini Dixit': 904.58, 'Arnav Bose': 904.58, 'Nawazuddin Siddiqui': 904.58, 'Ila Arun': 904.58, 'Fatima Sana': 904.58, 'Aditi Bose': 904.55}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",766ad6da-327b-4c91-8e5b-95e9333fb8b1,2026-03-01,Refreshments,Post-match team dinner,Vidya Balan,7235.19,equal,4,Vidya Balan|Ila Arun|Hariharan Iyer|Pankaj Udhas,"{'Vidya Balan': 1808.8, 'Ila Arun': 1808.8, 'Hariharan Iyer': 1808.8, 'Pankaj Udhas': 1808.79}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",38b4c49d-ef98-458b-aded-6d3e45a19723,2026-03-08,Equipment,Cricket balls and bat tape,Lata Mangeshkar,2450.93,equal,7,Fatima Sana|Javed Akhtar|Geeta Awasthi|Arnav Bose|Aditi Bose|Hardik Pandya|Ila Arun,"{'Fatima Sana': 350.13, 'Javed Akhtar': 350.13, 'Geeta Awasthi': 350.13, 'Arnav Bose': 350.13, 'Aditi Bose': 350.13, 'Hardik Pandya': 350.13, 'Ila Arun': 350.15}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",1c9ef79d-92c9-455d-8526-017621c78b84,2026-03-04,Ground Booking,Umpire payment per match,Charu Lal,10679.61,equal,14,Hardik Pandya|Hariharan Iyer|Geeta Awasthi|Ila Arun|Riya Nair|Nalini Dixit|Nawazuddin Siddiqui|Rahat Fateh|Chirag Paswan|Charu Lal|Ankit Mittal|Pankaj Udhas|Arnav Bose|Javed Akhtar,"{'Hardik Pandya': 762.83, 'Hariharan Iyer': 762.83, 'Geeta Awasthi': 762.83, 'Ila Arun': 762.83, 'Riya Nair': 762.83, 'Nalini Dixit': 762.83, 'Nawazuddin Siddiqui': 762.83, 'Rahat Fateh': 762.83, 'Chirag Paswan': 762.83, 'Charu Lal': 762.83, 'Ankit Mittal': 762.83, 'Pankaj Udhas': 762.83, 'Arnav Bose': 762.83, 'Javed Akhtar': 762.82}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",1a450a07-d81c-4b93-bed9-8640361cf73e,2026-03-03,Ground Booking,Tournament registration fee,Charu Lal,5288.42,unequal_percentage,15,Vidya Balan|Hariharan Iyer|Govinda Kumar|Ankit Mittal|Hardik Pandya|Charu Lal|Fatima Sana|Ila Arun|Lata Mangeshkar|Javed Akhtar|Riya Nair|Rahat Fateh|Arnav Bose|Geeta Dutt|Chirag Paswan,"{'Vidya Balan': 443.44, 'Hariharan Iyer': 5.32, 'Govinda Kumar': 492.2, 'Ankit Mittal': 608.19, 'Hardik Pandya': 22.73, 'Charu Lal': 41.17, 'Fatima Sana': 11.83, 'Ila Arun': 254.93, 'Lata Mangeshkar': 635.32, 'Javed Akhtar': 671.46, 'Riya Nair': 396.19, 'Rahat Fateh': 539.37, 'Arnav Bose': 316.9, 'Geeta Dutt': 297.05, 'Chirag Paswan': 552.32}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",464c266d-f616-49a7-81fd-6d39c6a07c3b,2026-03-10,Equipment,Team bus to venue,Geeta Dutt,7163.45,equal,14,Arnav Bose|Geeta Awasthi|Chirag Paswan|Govinda Kumar|Rahat Fateh|Pankaj Udhas|Hardik Pandya|Ankit Mittal|Riya Nair|Charu Lal|Nawazuddin Siddiqui|Aditi Bose|Nalini Dixit|Hariharan Iyer,"{'Arnav Bose': 511.68, 'Geeta Awasthi': 511.68, 'Chirag Paswan': 511.68, 'Govinda Kumar': 511.68, 'Rahat Fateh': 511.68, 'Pankaj Udhas': 511.68, 'Hardik Pandya': 511.68, 'Ankit Mittal': 511.68, 'Riya Nair': 511.68, 'Charu Lal': 511.68, 'Nawazuddin Siddiqui': 511.68, 'Aditi Bose': 511.68, 'Nalini Dixit': 511.68, 'Hariharan Iyer': 511.61}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",7580a3b8-db19-463b-ba55-7a550351ce61,2026-03-01,Ground Booking,Team jersey printing,Nawazuddin Siddiqui,1647.11,equal,5,Hariharan Iyer|Govinda Kumar|Fatima Sana|Ankit Mittal|Pankaj Udhas,"{'Hariharan Iyer': 329.42, 'Govinda Kumar': 329.42, 'Fatima Sana': 329.42, 'Ankit Mittal': 329.42, 'Pankaj Udhas': 329.43}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",c4fc89ce-f9b5-4467-9623-ff21eb0081bc,2026-03-07,Umpire Fees,Team jersey printing,Ila Arun,2110.12,equal,10,Riya Nair|Fatima Sana|Hariharan Iyer|Nawazuddin Siddiqui|Pankaj Udhas|Aditi Bose|Arnav Bose|Javed Akhtar|Rahat Fateh|Ankit Mittal,"{'Riya Nair': 211.01, 'Fatima Sana': 211.01, 'Hariharan Iyer': 211.01, 'Nawazuddin Siddiqui': 211.01, 'Pankaj Udhas': 211.01, 'Aditi Bose': 211.01, 'Arnav Bose': 211.01, 'Javed Akhtar': 211.01, 'Rahat Fateh': 211.01, 'Ankit Mittal': 211.03}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",d425e897-5015-474b-8ee2-68526097043f,2026-03-03,Ground Booking,Post-match team dinner,Pankaj Udhas,11695.57,equal,13,Riya Nair|Geeta Dutt|Charu Lal|Nalini Dixit|Geeta Awasthi|Nawazuddin Siddiqui|Ankit Mittal|Ila Arun|Pankaj Udhas|Hariharan Iyer|Govinda Kumar|Arnav Bose|Rahat Fateh,"{'Riya Nair': 899.66, 'Geeta Dutt': 899.66, 'Charu Lal': 899.66, 'Nalini Dixit': 899.66, 'Geeta Awasthi': 899.66, 'Nawazuddin Siddiqui': 899.66, 'Ankit Mittal': 899.66, 'Ila Arun': 899.66, 'Pankaj Udhas': 899.66, 'Hariharan Iyer': 899.66, 'Govinda Kumar': 899.66, 'Arnav Bose': 899.66, 'Rahat Fateh': 899.65}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",70169d3a-cd8c-4e41-8edb-da029245b16b,2026-03-01,Umpire Fees,Team bus to venue,Nawazuddin Siddiqui,11455.87,unequal_percentage,9,Chirag Paswan|Nalini Dixit|Aditi Bose|Rahat Fateh|Pankaj Udhas|Arnav Bose|Ila Arun|Hariharan Iyer|Fatima Sana,"{'Chirag Paswan': 1045.62, 'Nalini Dixit': 838.56, 'Aditi Bose': 2065.32, 'Rahat Fateh': 1625.44, 'Pankaj Udhas': 1073.8, 'Arnav Bose': 1690.43, 'Ila Arun': 1432.69, 'Hariharan Iyer': 1192.41, 'Fatima Sana': 491.6}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",bc9f66eb-1b48-4776-9362-f24a13d4c0c9,2026-03-09,Ground Booking,Team bus to venue,Nalini Dixit,11997.15,equal,14,Nalini Dixit|Aditi Bose|Rahat Fateh|Geeta Dutt|Lata Mangeshkar|Govinda Kumar|Geeta Awasthi|Nawazuddin Siddiqui|Vidya Balan|Charu Lal|Riya Nair|Fatima Sana|Chirag Paswan|Hardik Pandya,"{'Nalini Dixit': 856.94, 'Aditi Bose': 856.94, 'Rahat Fateh': 856.94, 'Geeta Dutt': 856.94, 'Lata Mangeshkar': 856.94, 'Govinda Kumar': 856.94, 'Geeta Awasthi': 856.94, 'Nawazuddin Siddiqui': 856.94, 'Vidya Balan': 856.94, 'Charu Lal': 856.94, 'Riya Nair': 856.94, 'Fatima Sana': 856.94, 'Chirag Paswan': 856.94, 'Hardik Pandya': 856.93}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",cdcb1515-5737-426b-bd80-6e3fbd44e619,2026-03-03,Registration Fees,Cricket ground booking,Riya Nair,879.45,unequal_percentage,6,Aditi Bose|Govinda Kumar|Vidya Balan|Pankaj Udhas|Chirag Paswan|Rahat Fateh,"{'Aditi Bose': 150.44, 'Govinda Kumar': 192.76, 'Vidya Balan': 202.97, 'Pankaj Udhas': 12.91, 'Chirag Paswan': 150.23, 'Rahat Fateh': 170.14}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",2ad3604f-6b75-4bce-8e63-62e896241074,2026-03-02,Umpire Fees,Cricket ground booking,Hariharan Iyer,9038.47,equal,6,Vidya Balan|Ankit Mittal|Fatima Sana|Charu Lal|Lata Mangeshkar|Chirag Paswan,"{'Vidya Balan': 1506.41, 'Ankit Mittal': 1506.41, 'Fatima Sana': 1506.41, 'Charu Lal': 1506.41, 'Lata Mangeshkar': 1506.41, 'Chirag Paswan': 1506.42}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",7396ab0a-67db-49cd-8061-99de359e8021,2026-03-06,Refreshments,Scoreboard setup,Charu Lal,3936.66,unequal_percentage,4,Riya Nair|Lata Mangeshkar|Nawazuddin Siddiqui|Geeta Awasthi,"{'Riya Nair': 407.01, 'Lata Mangeshkar': 1135.2, 'Nawazuddin Siddiqui': 1123.69, 'Geeta Awasthi': 1270.76}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",66c398f4-74ec-4acf-9deb-eb3a0650bdbf,2026-03-07,Registration Fees,Scoreboard setup,Ankit Mittal,7846.72,equal,5,Geeta Dutt|Vidya Balan|Geeta Awasthi|Pankaj Udhas|Govinda Kumar,"{'Geeta Dutt': 1569.34, 'Vidya Balan': 1569.34, 'Geeta Awasthi': 1569.34, 'Pankaj Udhas': 1569.34, 'Govinda Kumar': 1569.36}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",fc1d4de2-4496-4700-9e93-7436555fd486,2026-03-10,Umpire Fees,Team jersey printing,Govinda Kumar,10915.29,equal,3,Hardik Pandya|Nalini Dixit|Ila Arun,"{'Hardik Pandya': 3638.43, 'Nalini Dixit': 3638.43, 'Ila Arun': 3638.43}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",696609d5-d7a5-4017-b259-3cb14fee74e4,2026-03-01,Registration Fees,Tournament registration fee,Vidya Balan,3340.85,unequal_percentage,5,Rahat Fateh|Javed Akhtar|Govinda Kumar|Geeta Awasthi|Nalini Dixit,"{'Rahat Fateh': 867.55, 'Javed Akhtar': 649.06, 'Govinda Kumar': 744.25, 'Geeta Awasthi': 364.09, 'Nalini Dixit': 715.9}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",083311b4-2932-4ce0-8922-41953accf1c9,2026-03-02,Registration Fees,Cricket ground booking,Charu Lal,8595.55,equal,6,Rahat Fateh|Govinda Kumar|Hardik Pandya|Hariharan Iyer|Nalini Dixit|Ankit Mittal,"{'Rahat Fateh': 1432.59, 'Govinda Kumar': 1432.59, 'Hardik Pandya': 1432.59, 'Hariharan Iyer': 1432.59, 'Nalini Dixit': 1432.59, 'Ankit Mittal': 1432.6}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",6d4ea735-7bea-451b-b8dc-43925efdb9c4,2026-03-09,Registration Fees,Helmet and pads rental,Rahat Fateh,1447.16,equal,8,Riya Nair|Rahat Fateh|Hariharan Iyer|Lata Mangeshkar|Pankaj Udhas|Govinda Kumar|Nawazuddin Siddiqui|Aditi Bose,"{'Riya Nair': 180.9, 'Rahat Fateh': 180.9, 'Hariharan Iyer': 180.9, 'Lata Mangeshkar': 180.9, 'Pankaj Udhas': 180.9, 'Govinda Kumar': 180.9, 'Nawazuddin Siddiqui': 180.9, 'Aditi Bose': 180.86}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",18ec6c5c-9e70-489c-92a2-ee1b6f0269c6,2026-03-04,Travel,Scoreboard setup,Geeta Awasthi,6944.44,unequal_percentage,11,Nawazuddin Siddiqui|Vidya Balan|Geeta Dutt|Hardik Pandya|Pankaj Udhas|Riya Nair|Ankit Mittal|Hariharan Iyer|Arnav Bose|Lata Mangeshkar|Javed Akhtar,"{'Nawazuddin Siddiqui': 935.58, 'Vidya Balan': 461.33, 'Geeta Dutt': 1053.14, 'Hardik Pandya': 48.62, 'Pankaj Udhas': 1306.06, 'Riya Nair': 112.42, 'Ankit Mittal': 870.26, 'Hariharan Iyer': 635.24, 'Arnav Bose': 414.0, 'Lata Mangeshkar': 851.93, 'Javed Akhtar': 255.86}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",47236744-1559-4175-a696-d657a58f051a,2026-03-02,Registration Fees,Team bus to venue,Nawazuddin Siddiqui,6255.12,equal,5,Vidya Balan|Geeta Dutt|Nawazuddin Siddiqui|Arnav Bose|Geeta Awasthi,"{'Vidya Balan': 1251.02, 'Geeta Dutt': 1251.02, 'Nawazuddin Siddiqui': 1251.02, 'Arnav Bose': 1251.02, 'Geeta Awasthi': 1251.04}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",ed814b07-8864-4c55-990e-a9d60ef0a2f5,2026-03-09,Kits & Jerseys,Cricket ground booking,Hariharan Iyer,3262.11,equal,2,Govinda Kumar|Ila Arun,"{'Govinda Kumar': 1631.06, 'Ila Arun': 1631.05}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",7f05a00c-11e4-48c6-a777-d7ac2116b842,2026-03-08,Equipment,Cricket balls and bat tape,Nalini Dixit,4686.95,unequal_percentage,3,Chirag Paswan|Aditi Bose|Charu Lal,"{'Chirag Paswan': 1481.67, 'Aditi Bose': 2072.05, 'Charu Lal': 1133.23}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",5cc61395-43b2-4123-9371-ecec7dbf9b4c,2026-03-08,Umpire Fees,Cricket balls and bat tape,Geeta Awasthi,8110.87,unequal_percentage,10,Nawazuddin Siddiqui|Hardik Pandya|Geeta Dutt|Aditi Bose|Ila Arun|Javed Akhtar|Fatima Sana|Hariharan Iyer|Vidya Balan|Geeta Awasthi,"{'Nawazuddin Siddiqui': 545.68, 'Hardik Pandya': 1097.66, 'Geeta Dutt': 397.98, 'Aditi Bose': 1216.28, 'Ila Arun': 1215.73, 'Javed Akhtar': 651.66, 'Fatima Sana': 545.63, 'Hariharan Iyer': 67.73, 'Vidya Balan': 1384.17, 'Geeta Awasthi': 988.35}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",dd083ba2-85a9-4563-a0ff-3f1472161fbe,2026-03-03,Registration Fees,Umpire payment per match,Fatima Sana,6786.61,unequal_percentage,7,Aditi Bose|Arnav Bose|Pankaj Udhas|Geeta Dutt|Geeta Awasthi|Charu Lal|Hardik Pandya,"{'Aditi Bose': 88.35, 'Arnav Bose': 1182.97, 'Pankaj Udhas': 824.77, 'Geeta Dutt': 1251.25, 'Geeta Awasthi': 1633.54, 'Charu Lal': 736.12, 'Hardik Pandya': 1069.61}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",2f296791-db6d-46be-9747-f59c0903c0bd,2026-03-05,Trophies & Medals,Cricket ground booking,Lata Mangeshkar,5546.11,equal,6,Hardik Pandya|Charu Lal|Geeta Dutt|Hariharan Iyer|Geeta Awasthi|Lata Mangeshkar,"{'Hardik Pandya': 924.35, 'Charu Lal': 924.35, 'Geeta Dutt': 924.35, 'Hariharan Iyer': 924.35, 'Geeta Awasthi': 924.35, 'Lata Mangeshkar': 924.36}"
District Cricket Tournament 2026,"Nagpur, Maharashtra",c988582f-2f0a-4107-9566-e8b6592948dd,2026-03-02,Trophies & Medals,Cricket balls and bat tape,Rahat Fateh,11778.47,unequal_percentage,7,Vidya Balan|Ankit Mittal|Govinda Kumar|Lata Mangeshkar|Hardik Pandya|Hariharan Iyer|Nawazuddin Siddiqui,"{'Vidya Balan': 3355.24, 'Ankit Mittal': 2721.03, 'Govinda Kumar': 929.25, 'Lata Mangeshkar': 1398.25, 'Hardik Pandya': 2434.56, 'Hariharan Iyer': 796.57, 'Nawazuddin Siddiqui': 143.57}"
